id_credit,id_client,montant_fcfa,statut_credit,proba_defaut,score_credit_ia,risque_ia
CRD-0006796,CLI-028051,4766039,En cours,0.000707756,849,Faible
CRD-0006797,CLI-040408,12026325,En cours,0.1791073,697,Faible
CRD-0006798,CLI-006747,14464802,En cours,0.00019357607,849,Faible
CRD-0006799,CLI-022819,12001032,En cours,0.0009740332,849,Faible
CRD-0006800,CLI-028615,13466134,En cours,0.0003094306,849,Faible
CRD-0006801,CLI-005743,9675155,En cours,0.1786156,698,Faible
CRD-0006802,CLI-043285,12507967,En cours,0.00043955498,849,Faible
CRD-0006803,CLI-020577,18471508,En cours,0.00045116656,849,Faible
CRD-0006804,CLI-025418,2990485,En cours,0.0003980402,849,Faible
CRD-0006805,CLI-000955,9139911,En cours,0.000329385,849,Faible
CRD-0006806,CLI-009701,4448231,En cours,0.00029461537,849,Faible
CRD-0006807,CLI-013514,5482785,En cours,0.00044779177,849,Faible
CRD-0006808,CLI-017488,12192424,En cours,0.00028358417,849,Faible
CRD-0006809,CLI-036670,610500,En cours,0.005960368,844,Faible
CRD-0006810,CLI-016960,2318478,En cours,0.0006939195,849,Faible
CRD-0006811,CLI-011435,16544922,En cours,0.33423892,565,Moyen
CRD-0006812,CLI-009501,1063625,En cours,0.0003620293,849,Faible
CRD-0006813,CLI-018948,17960074,En cours,0.00035926403,849,Faible
CRD-0006814,CLI-037516,9083367,En cours,0.22116554,662,Faible
CRD-0006815,CLI-025017,8723459,En cours,0.00039992275,849,Faible
CRD-0006816,CLI-039311,4993731,En cours,0.26535648,624,Faible
CRD-0006817,CLI-005460,7169523,En cours,0.000764535,849,Faible
CRD-0006818,CLI-013307,10547120,En cours,0.00017232755,849,Faible
CRD-0006819,CLI-016883,7811036,En cours,0.00015563412,849,Faible
CRD-0006820,CLI-024563,3769264,En cours,0.00040575498,849,Faible
CRD-0006821,CLI-024908,12930341,En cours,0.25308564,634,Faible
CRD-0006822,CLI-037700,16727676,En cours,0.00088221114,849,Faible
CRD-0006823,CLI-004728,610500,En cours,0.00024743474,849,Faible
CRD-0006824,CLI-006957,22534300,En cours,0.0011897938,848,Faible
CRD-0006825,CLI-044498,10929507,En cours,0.14920007,723,Faible
CRD-0006826,CLI-022728,12114243,En cours,0.00022536886,849,Faible
CRD-0006827,CLI-010852,18343803,En cours,0.0006673351,849,Faible
CRD-0006828,CLI-039553,610500,En cours,0.00014918076,849,Faible
CRD-0006829,CLI-041554,610500,En cours,0.0003757852,849,Faible
CRD-0006830,CLI-031913,610500,En cours,0.00019897035,849,Faible
CRD-0006831,CLI-001208,1618283,En cours,0.00044224312,849,Faible
CRD-0006832,CLI-041619,12723638,En cours,0.00088859367,849,Faible
CRD-0006833,CLI-036003,1664742,En cours,0.00024082328,849,Faible
CRD-0006834,CLI-020930,3497713,En cours,0.000746557,849,Faible
CRD-0006835,CLI-005140,4563878,En cours,0.00038241732,849,Faible
CRD-0006836,CLI-007569,8226616,En cours,0.00040011245,849,Faible
CRD-0006837,CLI-026507,7923649,En cours,0.00034263512,849,Faible
CRD-0006838,CLI-004068,4163067,En cours,0.109998085,756,Faible
CRD-0006839,CLI-032273,2708441,En cours,0.031005185,823,Faible
CRD-0006840,CLI-041653,7243515,En cours,0.1633778,711,Faible
CRD-0006841,CLI-008963,9161242,En cours,0.23924851,646,Faible
CRD-0006842,CLI-027045,17681429,En cours,0.00041998265,849,Faible
CRD-0006843,CLI-005885,3036627,En cours,0.00039022535,849,Faible
CRD-0006844,CLI-041266,8294308,En cours,0.28605536,606,Faible
CRD-0006845,CLI-016778,610500,En cours,0.00022013758,849,Faible
CRD-0006846,CLI-008995,15810607,En cours,0.0006073997,849,Faible
CRD-0006847,CLI-021924,8240254,En cours,0.0004061704,849,Faible
CRD-0006848,CLI-004033,13904638,En cours,0.2678493,622,Faible
CRD-0006849,CLI-018459,16498738,En cours,0.0012608526,848,Faible
CRD-0006850,CLI-013685,11855580,En cours,0.00028608716,849,Faible
CRD-0006851,CLI-012941,9865955,En cours,0.07621798,785,Faible
CRD-0006852,CLI-034014,610500,En cours,0.00044307037,849,Faible
CRD-0006853,CLI-028436,8067251,En cours,0.0006752107,849,Faible
CRD-0006854,CLI-005985,3010467,En cours,0.21444829,667,Faible
CRD-0006855,CLI-020985,2327318,En cours,0.00054572587,849,Faible
CRD-0006856,CLI-007451,610500,En cours,0.0003036602,849,Faible
CRD-0006857,CLI-000044,7757556,En cours,0.00048785852,849,Faible
CRD-0006858,CLI-037346,3747988,En cours,0.15093996,721,Faible
CRD-0006859,CLI-034816,4282206,En cours,0.0003260271,849,Faible
CRD-0006860,CLI-025123,2845901,En cours,0.26374635,625,Faible
CRD-0006861,CLI-031926,17149348,En cours,0.19553757,683,Faible
CRD-0006862,CLI-037132,2470724,En cours,0.28585312,607,Faible
CRD-0006863,CLI-009701,6559902,En cours,0.30920875,587,Moyen
CRD-0006864,CLI-031178,7886268,En cours,0.4339694,481,Moyen
CRD-0006865,CLI-018175,7638313,En cours,0.183237,694,Faible
CRD-0006866,CLI-043323,19710688,En cours,0.0006028728,849,Faible
CRD-0006867,CLI-007972,610500,En cours,0.05370404,804,Faible
CRD-0006868,CLI-004176,10529519,En cours,0.00040069318,849,Faible
CRD-0006869,CLI-032677,14484662,En cours,0.00028140744,849,Faible
CRD-0006870,CLI-038053,10698536,En cours,0.18227312,695,Faible
CRD-0006871,CLI-032472,22246254,En cours,0.0007202571,849,Faible
CRD-0006872,CLI-041884,17197504,En cours,0.0008452249,849,Faible
CRD-0006873,CLI-017041,4836436,En cours,0.00025720155,849,Faible
CRD-0006874,CLI-003458,7848478,En cours,0.29444534,599,Faible
CRD-0006875,CLI-002946,13811598,En cours,0.3154238,581,Moyen
CRD-0006876,CLI-005722,8374308,En cours,0.00028305905,849,Faible
CRD-0006877,CLI-019749,8489589,En cours,0.0006003175,849,Faible
CRD-0006878,CLI-020077,21464759,En cours,0.0009182286,849,Faible
CRD-0006879,CLI-037865,15258587,En cours,0.26324537,626,Faible
CRD-0006880,CLI-022570,21756743,En cours,0.0004984998,849,Faible
CRD-0006881,CLI-008707,8573825,En cours,0.07763246,784,Faible
CRD-0006882,CLI-026440,10029154,En cours,0.12925117,740,Faible
CRD-0006883,CLI-042459,11194806,En cours,0.059965108,799,Faible
CRD-0006884,CLI-005750,13359065,En cours,0.0002380698,849,Faible
CRD-0006885,CLI-021408,7214913,En cours,0.0005856156,849,Faible
CRD-0006886,CLI-021068,3512219,En cours,0.00045608846,849,Faible
CRD-0006887,CLI-017806,4183354,En cours,0.0006940253,849,Faible
CRD-0006888,CLI-027242,8397769,En cours,0.104310915,761,Faible
CRD-0006889,CLI-014721,610500,En cours,0.00019849019,849,Faible
CRD-0006890,CLI-024365,11412687,En cours,0.00037112832,849,Faible
CRD-0006891,CLI-041988,610500,En cours,0.02701659,827,Faible
CRD-0006892,CLI-033646,610500,En cours,0.011149148,840,Faible
CRD-0006893,CLI-024624,16525985,En cours,0.00066759466,849,Faible
CRD-0006894,CLI-024117,9618800,En cours,0.00027832112,849,Faible
CRD-0006895,CLI-013038,11712229,En cours,0.00034233797,849,Faible
CRD-0006896,CLI-003953,11080465,En cours,0.00060260907,849,Faible
CRD-0006897,CLI-012618,20955003,En cours,0.24692345,640,Faible
CRD-0006898,CLI-043575,16527804,En cours,0.00020064207,849,Faible
CRD-0006899,CLI-025910,19460548,En cours,0.000709829,849,Faible
CRD-0006900,CLI-001122,5860360,En cours,0.25479648,633,Faible
CRD-0006901,CLI-029046,8417025,En cours,0.0003560912,849,Faible
CRD-0006902,CLI-035758,610500,En cours,0.003356119,847,Faible
CRD-0006903,CLI-031791,14913782,En cours,0.00067201874,849,Faible
CRD-0006904,CLI-033221,13594113,En cours,0.00054131565,849,Faible
CRD-0006905,CLI-043951,4791723,En cours,0.00060288684,849,Faible
CRD-0006906,CLI-007009,5702039,En cours,0.14573213,726,Faible
CRD-0006907,CLI-039149,11853132,En cours,0.0009465362,849,Faible
CRD-0006908,CLI-041439,7800780,En cours,0.00032761678,849,Faible
CRD-0006909,CLI-029076,4904208,En cours,0.0002806203,849,Faible
CRD-0006910,CLI-021815,6756226,En cours,0.00026678955,849,Faible
CRD-0006911,CLI-028860,6680439,En cours,0.0009072864,849,Faible
CRD-0006912,CLI-004732,11589628,En cours,0.00067283807,849,Faible
CRD-0006913,CLI-044921,7771860,En cours,0.038410746,817,Faible
CRD-0006914,CLI-021059,610500,En cours,0.00035161607,849,Faible
CRD-0006915,CLI-021380,8603056,En cours,0.1334767,736,Faible
CRD-0006916,CLI-019967,4872291,En cours,0.00065662904,849,Faible
CRD-0006917,CLI-026041,13239242,En cours,0.0005736273,849,Faible
CRD-0006918,CLI-016096,10143488,En cours,0.0003945196,849,Faible
CRD-0006919,CLI-043586,4900282,En cours,0.00047248855,849,Faible
CRD-0006920,CLI-006184,5141094,En cours,0.00028320617,849,Faible
CRD-0006921,CLI-039367,10206235,En cours,0.000510819,849,Faible
CRD-0006922,CLI-012041,8917732,En cours,0.00037767395,849,Faible
CRD-0006923,CLI-001574,7127807,En cours,0.13900661,731,Faible
CRD-0006924,CLI-022900,8428734,En cours,0.00070720277,849,Faible
CRD-0006925,CLI-037509,11671606,En cours,0.0007842925,849,Faible
CRD-0006926,CLI-038546,610500,En cours,0.00019243032,849,Faible
CRD-0006927,CLI-020042,17802058,En cours,0.00075218786,849,Faible
CRD-0006928,CLI-015524,6400543,En cours,0.13715762,733,Faible
CRD-0006929,CLI-028520,16174416,En cours,0.00068609783,849,Faible
CRD-0006930,CLI-001362,21817286,En cours,0.000988328,849,Faible
CRD-0006931,CLI-026497,12584987,En cours,0.00032281608,849,Faible
CRD-0006932,CLI-019035,610500,En cours,0.00047636376,849,Faible
CRD-0006933,CLI-043931,2050651,En cours,0.00037837125,849,Faible
CRD-0006934,CLI-039398,11718279,En cours,0.22213899,661,Faible
CRD-0006935,CLI-012342,5064702,En cours,0.24662755,640,Faible
CRD-0006936,CLI-026065,18173913,En cours,0.00023004193,849,Faible
CRD-0006937,CLI-023520,4630117,En cours,0.000704779,849,Faible
CRD-0006938,CLI-013341,12560885,En cours,0.48624358,436,Moyen
CRD-0006939,CLI-012693,8488099,En cours,0.18367185,693,Faible
CRD-0006940,CLI-036306,9378959,En cours,0.11571343,751,Faible
CRD-0006941,CLI-024679,13050774,En cours,0.00018433863,849,Faible
CRD-0006942,CLI-029062,610500,En cours,0.00018431227,849,Faible
CRD-0006943,CLI-019520,8953929,En cours,0.29889238,595,Faible
CRD-0006944,CLI-042297,14664405,En cours,0.0007079337,849,Faible
CRD-0006945,CLI-012654,1981756,En cours,0.00031549946,849,Faible
CRD-0006946,CLI-039549,13147099,En cours,0.2713924,619,Faible
CRD-0006947,CLI-011412,7757495,En cours,0.00043872924,849,Faible
CRD-0006948,CLI-019279,5162913,En cours,0.00037890783,849,Faible
CRD-0006949,CLI-005966,7645072,En cours,0.00053987186,849,Faible
CRD-0006950,CLI-003782,17654634,En cours,0.35658476,546,Moyen
CRD-0006951,CLI-008164,10198402,En cours,0.0006098194,849,Faible
CRD-0006952,CLI-037852,1498136,En cours,0.00035991878,849,Faible
CRD-0006953,CLI-012539,10945123,En cours,0.34510794,556,Moyen
CRD-0006954,CLI-008927,9444032,En cours,0.00045374117,849,Faible
CRD-0006955,CLI-027378,16061150,En cours,0.0005475795,849,Faible
CRD-0006956,CLI-019467,8720693,En cours,0.00039802655,849,Faible
CRD-0006957,CLI-010393,15632701,En cours,0.00068609294,849,Faible
CRD-0006958,CLI-006308,9577609,En cours,0.04188615,814,Faible
CRD-0006959,CLI-013417,11582095,En cours,0.00040968464,849,Faible
CRD-0006960,CLI-017556,4663750,En cours,0.00061262085,849,Faible
CRD-0006961,CLI-030709,12627906,En cours,0.00039276955,849,Faible
CRD-0006962,CLI-002358,21497182,En cours,0.723487,300,Critique
CRD-0006963,CLI-031450,19668851,En cours,0.0006848416,849,Faible
CRD-0006964,CLI-010821,2375101,En cours,0.00069248956,849,Faible
CRD-0006965,CLI-001463,610500,En cours,0.007376477,843,Faible
CRD-0006966,CLI-011110,11454122,En cours,0.00020451413,849,Faible
CRD-0006967,CLI-014781,7670627,En cours,0.4345428,480,Moyen
CRD-0006968,CLI-028119,3971095,En cours,0.00022045181,849,Faible
CRD-0006969,CLI-007508,22066382,En cours,0.001210012,848,Faible
CRD-0006970,CLI-037353,28010027,En cours,0.63618153,309,Élevé
CRD-0006971,CLI-001967,610500,En cours,0.00053908664,849,Faible
CRD-0006972,CLI-019182,4377389,En cours,0.00048396832,849,Faible
CRD-0006973,CLI-006206,1268411,En cours,0.36145702,542,Moyen
CRD-0006974,CLI-042915,4120380,En cours,0.019912714,833,Faible
CRD-0006975,CLI-038305,16011840,En cours,0.00043479336,849,Faible
CRD-0006976,CLI-032592,10722914,En cours,0.00018497706,849,Faible
CRD-0006977,CLI-013854,14238008,En cours,0.00070385466,849,Faible
CRD-0006978,CLI-023904,17210135,En cours,0.0006078491,849,Faible
CRD-0006979,CLI-007523,11219995,En cours,0.00023672666,849,Faible
CRD-0006980,CLI-032411,3393794,En cours,0.0005291808,849,Faible
CRD-0006981,CLI-008813,12315525,En cours,0.0005478943,849,Faible
CRD-0006982,CLI-016038,8510919,En cours,0.00057670433,849,Faible
CRD-0006983,CLI-012176,8135022,En cours,0.00017260233,849,Faible
CRD-0006984,CLI-036655,4103103,En cours,0.00058176555,849,Faible
CRD-0006985,CLI-016853,15023190,En cours,0.00022096421,849,Faible
CRD-0006986,CLI-031186,12225165,En cours,0.0003872352,849,Faible
CRD-0006987,CLI-010192,14301903,En cours,0.15510806,718,Faible
CRD-0006988,CLI-027901,3457115,En cours,0.0002644372,849,Faible
CRD-0006989,CLI-028762,15594044,En cours,0.000397966,849,Faible
CRD-0006990,CLI-042038,11291039,En cours,0.0005266553,849,Faible
CRD-0006991,CLI-038169,14970937,En cours,0.037163734,818,Faible
CRD-0006992,CLI-028262,4366992,En cours,0.117019534,750,Faible
CRD-0006993,CLI-033041,10136840,En cours,0.00023916729,849,Faible
CRD-0006994,CLI-007817,16204807,En cours,0.0005814149,849,Faible
CRD-0006995,CLI-007479,12759249,En cours,0.07790355,783,Faible
CRD-0006996,CLI-023268,8465376,En cours,0.00024017642,849,Faible
CRD-0006997,CLI-042707,12488998,En cours,0.00058112404,849,Faible
CRD-0006998,CLI-017300,3330735,En cours,0.12961943,739,Faible
CRD-0006999,CLI-008276,13335603,En cours,0.49482015,429,Moyen
CRD-0007000,CLI-000252,14725272,En cours,0.00035535003,849,Faible
CRD-0007001,CLI-017025,11916984,En cours,0.00054728414,849,Faible
CRD-0007002,CLI-032930,8684576,En cours,0.0002353442,849,Faible
CRD-0007003,CLI-010435,11308676,En cours,0.00035567945,849,Faible
CRD-0007004,CLI-044595,8908556,En cours,0.0005588266,849,Faible
CRD-0007005,CLI-012347,8116079,En cours,0.21858895,664,Faible
CRD-0007006,CLI-006461,13846873,En cours,0.385112,522,Moyen
CRD-0007007,CLI-013520,18815122,En cours,0.0013556082,848,Faible
CRD-0007008,CLI-029981,10312377,En cours,0.00029441237,849,Faible
CRD-0007009,CLI-037321,5900409,En cours,0.0005997516,849,Faible
CRD-0007010,CLI-009777,3353287,En cours,0.3101104,586,Moyen
CRD-0007011,CLI-038008,5159830,En cours,0.0002823941,849,Faible
CRD-0007012,CLI-037253,22492511,En cours,0.53543323,394,Élevé
CRD-0007013,CLI-025659,19100616,En cours,0.0010469392,849,Faible
CRD-0007014,CLI-000425,15013282,En cours,0.0003062501,849,Faible
CRD-0007015,CLI-033639,16952449,En cours,0.287574,605,Faible
CRD-0007016,CLI-008333,5905452,En cours,0.00096482056,849,Faible
CRD-0007017,CLI-039440,15541456,En cours,0.0008779354,849,Faible
CRD-0007018,CLI-038242,16062640,En cours,0.00025817743,849,Faible
CRD-0007019,CLI-002691,8626078,En cours,0.22348058,660,Faible
CRD-0007020,CLI-010386,1927654,En cours,0.000362723,849,Faible
CRD-0007021,CLI-001669,610500,En cours,0.00023542094,849,Faible
CRD-0007022,CLI-025028,11648065,En cours,0.32668626,572,Moyen
CRD-0007023,CLI-022399,6197454,En cours,0.0004914156,849,Faible
CRD-0007024,CLI-021804,11177376,En cours,0.0005789431,849,Faible
CRD-0007025,CLI-031517,7480872,En cours,0.00032603487,849,Faible
CRD-0007026,CLI-008044,2384833,En cours,0.00023738437,849,Faible
CRD-0007027,CLI-032753,19961763,En cours,0.00027433486,849,Faible
CRD-0007028,CLI-041538,2713721,En cours,0.0132355075,838,Faible
CRD-0007029,CLI-029334,5105251,En cours,0.00049903296,849,Faible
CRD-0007030,CLI-005897,9113507,En cours,0.39413935,514,Moyen
CRD-0007031,CLI-035718,10029764,En cours,0.00044432233,849,Faible
CRD-0007032,CLI-035958,610500,En cours,0.0003629771,849,Faible
CRD-0007033,CLI-031266,14169314,En cours,0.0007486594,849,Faible
CRD-0007034,CLI-025970,13217410,En cours,0.19427992,684,Faible
CRD-0007035,CLI-036905,22534745,En cours,0.0018204309,848,Faible
CRD-0007036,CLI-018590,10930587,En cours,0.0006177553,849,Faible
CRD-0007037,CLI-021745,8564753,En cours,0.00046387222,849,Faible
CRD-0007038,CLI-026448,3519386,En cours,0.00056579534,849,Faible
CRD-0007039,CLI-039986,1387135,En cours,0.00047663538,849,Faible
CRD-0007040,CLI-018064,8030749,En cours,0.10359061,761,Faible
CRD-0007041,CLI-017181,1123167,En cours,0.0004014445,849,Faible
CRD-0007042,CLI-010952,14176860,En cours,0.00032994128,849,Faible
CRD-0007043,CLI-030335,6544847,En cours,0.06012555,798,Faible
CRD-0007044,CLI-012467,16660325,En cours,0.00057767483,849,Faible
CRD-0007045,CLI-033321,10937455,En cours,0.23302282,651,Faible
CRD-0007046,CLI-033858,11174903,En cours,0.1826955,694,Faible
CRD-0007047,CLI-011065,3183324,En cours,0.27344716,617,Faible
CRD-0007048,CLI-044846,13108980,En cours,0.00054746,849,Faible
CRD-0007049,CLI-001102,11816795,En cours,0.0007514875,849,Faible
CRD-0007050,CLI-005291,610500,En cours,0.00017941896,849,Faible
CRD-0007051,CLI-018327,16966064,En cours,0.0005848291,849,Faible
CRD-0007052,CLI-002100,14497934,En cours,0.00027825424,849,Faible
CRD-0007053,CLI-022111,4316406,En cours,0.0006831181,849,Faible
CRD-0007054,CLI-040173,14877592,En cours,0.00029169527,849,Faible
CRD-0007055,CLI-007737,6599822,En cours,0.00086276926,849,Faible
CRD-0007056,CLI-036797,5209268,En cours,0.0005616666,849,Faible
CRD-0007057,CLI-039077,11302101,En cours,0.0002024807,849,Faible
CRD-0007058,CLI-014191,15184209,En cours,0.00066023064,849,Faible
CRD-0007059,CLI-019782,18479804,En cours,0.00053712,849,Faible
CRD-0007060,CLI-010244,19883552,En cours,0.00049972866,849,Faible
CRD-0007061,CLI-012077,610500,En cours,0.0048193233,845,Faible
CRD-0007062,CLI-034299,610500,En cours,0.00016980957,849,Faible
CRD-0007063,CLI-044731,6534810,En cours,0.0010913766,849,Faible
CRD-0007064,CLI-030767,3647298,En cours,0.19854452,681,Faible
CRD-0007065,CLI-018053,24235544,En cours,0.0010397617,849,Faible
CRD-0007066,CLI-041481,10868738,En cours,0.00025725501,849,Faible
CRD-0007067,CLI-017171,7873454,En cours,0.0006145103,849,Faible
CRD-0007068,CLI-015935,5847809,En cours,0.0007204689,849,Faible
CRD-0007069,CLI-034696,10371046,En cours,0.00032144698,849,Faible
CRD-0007070,CLI-016410,610500,En cours,0.009093421,842,Faible
CRD-0007071,CLI-026524,14663728,En cours,0.14990431,722,Faible
CRD-0007072,CLI-035903,17709415,En cours,0.00044652278,849,Faible
CRD-0007073,CLI-016762,610500,En cours,0.00020180111,849,Faible
CRD-0007074,CLI-013234,12714395,En cours,0.51685643,410,Élevé
CRD-0007075,CLI-024647,11889518,En cours,0.035048872,820,Faible
CRD-0007076,CLI-006560,12404371,En cours,0.00026767058,849,Faible
CRD-0007077,CLI-014891,12337277,En cours,0.0003892245,849,Faible
CRD-0007078,CLI-018155,2672421,En cours,0.0005396303,849,Faible
CRD-0007079,CLI-010813,8315755,En cours,0.0007254473,849,Faible
CRD-0007080,CLI-012917,14472806,En cours,0.2237365,659,Faible
CRD-0007081,CLI-041367,610500,En cours,0.018522814,834,Faible
CRD-0007082,CLI-010242,9844551,En cours,0.00037407133,849,Faible
CRD-0007083,CLI-018386,12642551,En cours,0.53236187,397,Élevé
CRD-0007084,CLI-022324,6962032,En cours,0.0007093928,849,Faible
CRD-0007085,CLI-005731,12049554,En cours,0.0007202094,849,Faible
CRD-0007086,CLI-031503,9401267,En cours,0.00045819016,849,Faible
CRD-0007087,CLI-041151,7831689,En cours,0.00052697235,849,Faible
CRD-0007088,CLI-006691,6546184,En cours,0.00019508546,849,Faible
CRD-0007089,CLI-005981,16940948,En cours,0.0010125437,849,Faible
CRD-0007090,CLI-043333,8439241,En cours,0.0002907726,849,Faible
CRD-0007091,CLI-002848,3932591,En cours,0.13968962,731,Faible
CRD-0007092,CLI-007099,1432685,En cours,0.0005185881,849,Faible
CRD-0007093,CLI-008433,610500,En cours,0.00028616627,849,Faible
CRD-0007094,CLI-041650,610500,En cours,0.00020580538,849,Faible
CRD-0007095,CLI-044076,6371581,En cours,0.0010219446,849,Faible
CRD-0007096,CLI-034686,8367092,En cours,0.11407738,753,Faible
CRD-0007097,CLI-005256,7267795,En cours,0.11234973,754,Faible
CRD-0007098,CLI-026113,4059208,En cours,0.0008914354,849,Faible
CRD-0007099,CLI-010417,5831148,En cours,0.0008173719,849,Faible
CRD-0007100,CLI-025367,13252227,En cours,0.27511632,616,Faible
CRD-0007101,CLI-038943,15431010,En cours,0.0020201104,848,Faible
CRD-0007102,CLI-017358,19528100,En cours,0.00020494104,849,Faible
CRD-0007103,CLI-040368,9400473,En cours,0.00030664567,849,Faible
CRD-0007104,CLI-005085,17213548,En cours,0.0006916348,849,Faible
CRD-0007105,CLI-026626,10057517,En cours,0.00043693124,849,Faible
CRD-0007106,CLI-038723,17935818,En cours,0.000634402,849,Faible
CRD-0007107,CLI-022248,12748876,En cours,0.0005162201,849,Faible
